Cod Int;Descrição;Classificação;Soma de estoque_teorico;Soma de estoque_contado;Dif; Cst Med ; Total ;Observações
62091;PROT SOL SUNDOWN PRAIA E PISC FPS70 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 55,49; R$ -   ;Ok
73655;PROT SOL SUNMAX FLUID FPS55 120ML(LAB);PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 45,08; R$ -   ;Ok
61173;PROT SOL SUNMAX FLUID OLE/MISTA FP55 60ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 31,49; R$ -   ;Ok
67425;PROT SOL SUNMAX FPS50 60G ANTI IDADE;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 58,66; R$ -   ;Ok
67430;PROT SOL VICHY HYDRA-MATTE MOR 4.0 30G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 55,69; R$ -   ;Ok
65530;PROT SOL VICHY HYDRA-MATTE S/C FPS50 30G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 62,18; R$ -   ;Ok
63236;PROT SOL VICHY IDEAL SOL FPS70 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 82,49; R$ -   ;Ok
67432;PROT SOL VICHY PURIFY FPS70 S/COR 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 67,24; R$ -   ;Ok
67435;PROT SOL VICHY UV-AGE FPS60 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 66,82; R$ -   ;Ok
73926;PROT SOLAR FACIAL HELIODERM BEGE CLARO FPS70 50G (HERT);PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 32,68; R$ -   ;Ok
110644;PROT SOLAR FACIAL HELIODERM BEGE ESCURO FPS70 50G (HERT);PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 29,90; R$ -   ;Ok
102203;PROT SOLAR LRP KA+MED FPS 99 C/50G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > DERMOCOSMETICOS;1;1;0;R$ 96,00; R$ -   ;Ok
63874;PROTEINA VEGETAL CAPILAR DABELLE RESGATA FIOS 75ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 14,58; R$ -   ;Ok
62793;PROTENA  C/ 30CAPS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 104,85; R$ -   ;Ok
57865;PROTETOR LABIAL NIVEA MED PROTECTION REPAIR FPS 15 COM 4.8G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;1;1;0;R$ 18,65; R$ -   ;Ok
62744;PROTETOR LABIAL NIVEA SHINE AMORA 4.8G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;4;4;0;R$ 17,05; R$ -   ;Ok
62819;PROTETOR LABIAL NIVEA SHINE CEREJA 4.8G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;3;3;0;R$ 14,38; R$ -   ;Ok
57864;PROTETOR LABIAL NIVEA SHINE MORANGO 4.8G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;3;3;0;R$ 16,59; R$ -   ;Ok
77110;PROTETOR SOLAR ANTHELIOS LA ROCHE-POSAY COR 4.0 FPS50 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA SOLAR;2;2;0;R$ 72,02; R$ -   ;Ok
119518;PROTETOR SOLAR ANTHELIOS ULTRA COVER FPS60 30G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;1;1;0;R$ 76,83; R$ -   ;Ok
118968;PROTETOR SOLAR FACIAL EUCERIN HYDRO FLUID SUN FPS60 50ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 61,57; R$ -   ;Ok
65894;PROTETOR SOLAR FACIAL NEUTROGENA C/COR FPS70 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 53,61; R$ -   ;Ok
65324;PROTETOR SOLAR FACIAL NEUTROGENA OILY SKIN S/COR FPS70 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;5;5;0;R$ 49,96; R$ -   ;Ok
65001;PROTETOR SOLAR FACIAL NEUTROGENA PELE CLARA FPS70 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 56,43; R$ -   ;Ok
67417;PROTETOR SOLAR FACIAL NEUTROGENA PELE MISTA S/COR FPS30 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 56,63; R$ -   ;Ok
65321;PROTETOR SOLAR FACIAL NEUTROGENA SUN FRESH FPS30 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 34,36; R$ -   ;Ok
65325;PROTETOR SOLAR FACIAL NEUTROGENA SUN FRESH FPS70 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 48,21; R$ -   ;Ok
67419;PROTETOR SOLAR NEUTROGENA FRESH S/COR FPS70 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 50,44; R$ -   ;Ok
111236;PROTETOR SOLAR NEUTROGENA SUN FRESH C/COR 3.0 FPS70 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 60,74; R$ -   ;Ok
57796;PROTETOR SOLAR NEUTROGENA SUN FRESH FPS50 120ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 49,77; R$ -   ;Ok
111234;PROTETOR SOLAR NEUTROGENA SUN FRESH S/COR FPS50 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 60,39; R$ -   ;Ok
65071;PROTETOR SOLAR NIVEA PROTECT & HIDRATA FPS 30 400ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 68,96; R$ -   ;Ok
66196;PROTETOR SOLAR NIVEA PROTECT & HIDRATA FPS 50 400ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;2;2;0;R$ 74,25; R$ -   ;Ok
69731;PROTETOR SOLAR NIVEA PROTECT & TOQUE SECO FPS30 SPRAY 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 41,28; R$ -   ;Ok
63209;PROTETOR SOLAR NIVEA PROTECT BRONZE FPS30 200ML+FPS30 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 43,25; R$ -   ;Ok
57830;PROTETOR SOLAR NIVEA PROTECT HIDRATA FPS50 125ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;11;11;0;R$ 29,19; R$ -   ;Ok
57832;PROTETOR SOLAR NIVEA SUN KIDS BRINCANDO NA AGUA FPS60 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;4;4;0;R$ 57,53; R$ -   ;Ok
59192;PROTETOR SOLAR NIVEA TOQUE SECO ANTISSINAIS FPS 70 COM 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;10;10;0;R$ 26,10; R$ -   ;Ok
71738;PROTETOR SOLAR NIVEA TOQUE SECO ANTISSINAIS FPS30 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;3;3;0;R$ 28,48; R$ -   ;Ok
119525;PROTETOR SOLAR OAZ AERO FPS 50 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;2;2;0;R$ 30,31; R$ -   ;Ok
119526;PROTETOR SOLAR OAZ AERO FPS 70 40ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;5;5;0;R$ 37,16; R$ -   ;Ok
110923;PROTETOR SOLAR PRINCIPIA FPS60 PS-03 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;5;5;0;R$ 49,92; R$ -   ;Ok
67433;PROTETOR SOLAR VICHY UV-PURIFY COR CLARA FPS70 40G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PROTETOR SOLAR;1;1;0;R$ 66,47; R$ -   ;Ok
118981;PROTETOR TERMICO TRESEMME ANTIUMIDADE 110ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;1;1;0;R$ 14,64; R$ -   ;Ok
61465;PROVANCE  C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 98,69; R$ -   ;Ok
67449;PROVANCE MINIPACK C/5 SACHE;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 26,46; R$ -   ;Ok
1493;PROVERA 10 MG C/ 14 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;3;3;0;R$ 31,94; R$ -   ;Ok
1820;PULMICORT SUS 0,25MG/ML C/ 5AMP 2ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 42,44; R$ -   ;Ok
1136;PURAN T4  112MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 26,25; R$ -   ;Ok
60385;PURAN T4  12,5MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 2,99; R$ -   ;Ok
414;PURAN T4 100MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;5;5;0;R$ 13,37; R$ -   ;Ok
792;PURAN T4 125MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 19,24; R$ -   ;Ok
868;PURAN T4 150MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;2;2;0;R$ 21,07; R$ -   ;Ok
458;PURAN T4 25MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;4;4;0;R$ 14,21; R$ -   ;Ok
60739;PURAN T4 37,5MVG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;2;2;0;R$ 8,95; R$ -   ;Ok
557;PURAN T4 50MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;2;2;0;R$ 15,53; R$ -   ;Ok
60386;PURAN T4 62,5MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;3;3;0;R$ 14,95; R$ -   ;Ok
642;PURAN T4 75MCG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;3;3;0;R$ 16,94; R$ -   ;Ok
62818;PURAVIT  IMUNE 75ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;3;3;0;R$ 58,51; R$ -   ;Ok
57280;PURAVIT A+D+Z GTS 20ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 40,77; R$ -   ;Ok
576;PYRIDIUM 100MG C/ 25DRG;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 20,12; R$ -   ;Ok
807;PYRIDIUM 200MG C/ 18DRG;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 24,83; R$ -   ;Ok
58090;PYVERM SUSP 10MG 40ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 35,14; R$ -   ;Ok
56080;QLAIRA C/ 28CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;2;2;0;R$ 63,47; R$ -   ;Ok
65042;QTERN 5+10MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 227,59; R$ -   ;Ok
564;QUEIMALIVE POM 30G;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;2;2;0;R$ 8,34; R$ -   ;Ok
59464;QUEIMALIVE SUN SPRAY 50ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;2;2;0;R$ 10,23; R$ -   ;Ok
72790;QUELATUS MIND C/ 60CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 138,26; R$ -   ;Ok
62963;QUELATUS SENIOR C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 109,44; R$ -   ;Ok
57279;QUITLIS SOL 150ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 60,04; R$ -   ;Ok
56355;RAMIPRIL 5MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;2;2;0;R$ 32,04; R$ -   ;Ok
57189;RAPILAX SOL ORAL 7,5MG/ML 30ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;3;3;0;R$ 11,39; R$ -   ;Ok
119674;RASPINHAS;PRINCIPAL > 5 - PERFUMARIA > DIVERSOS > ACESSORIOS;4044;4044;0;R$ 0,08; R$ -   ;Ok
57252;REDOXITOS GOMA  25UND LARANJA;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;2;2;0;R$ 12,41; R$ -   ;Ok
67467;REDOXITOS MORANGO 25GOMAS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 12,08; R$ -   ;Ok
139;ADVIL 400MG C/3 CPS GEL;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;10;9;-1;R$ 5,69;-R$ 5,69;Perda
65511;REDOXON 500MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 14,32; R$ -   ;Ok
477;REDOXON GTS 200MG/ML 20ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;6;6;0;R$ 19,20; R$ -   ;Ok
675;REDOXON LARANJ EFERV 1G C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 15,00; R$ -   ;Ok
62337;REDOXON TRIP ACAO 1G C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;3;3;0;R$ 33,59; R$ -   ;Ok
72172;REF HID VULT CORP COLAG/VEG 300ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CUIDADOS COM A PELE;3;3;0;R$ 13,50; R$ -   ;Ok
391;IVERMECTINA 6MG C/ 2CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;4;3;-1;R$ 5,68;-R$ 5,68;Perda
107166;REFR FANTA UVA 2L;PRINCIPAL > 6 - CONVENIÊNCIA > BEBIDAS;9;9;0;R$ 6,04; R$ -   ;Ok
60562;REGENESIS C/ 30CAPS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 74,54; R$ -   ;Ok
71638;REHIDRALIN ZINCO AGUA DE COCO 4 ENVELOPES 28G;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;5;5;0;R$ 9,11; R$ -   ;Ok
71667;REHIDRALIN ZINCO LARANJA 4 ENVELOPES 28G;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;4;4;0;R$ 10,31; R$ -   ;Ok
71668;REHIDRALIN ZINCO NATURAL 4 ENVELOPES 28G;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;10;10;0;R$ 8,48; R$ -   ;Ok
71665;REHIDRALIN ZINCO UVA 4 ENVELOPES 28G;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 0 - 5%;6;6;0;R$ 10,33; R$ -   ;Ok
72673;REHYDRON SABOR COCO  4 SACHES 26;PRINCIPAL > 3 - SIMILARES > SIM ANTICON BONIF;3;3;0;R$ 6,65; R$ -   ;Ok
111625;REHYDRON SABOR FRANBOESA 4 SACHES 26G;PRINCIPAL > 3 - SIMILARES > SIM ANTICON BONIF;3;3;0;R$ 6,55; R$ -   ;Ok
103402;REHYDRON SABOR GUARANA 4 SACHES 26G;PRINCIPAL > 3 - SIMILARES > SIM ANTICON BONIF;3;3;0;R$ 6,55; R$ -   ;Ok
72671;REHYDRON SABOR LARANJA  4 SACHES 26G;PRINCIPAL > 3 - SIMILARES > SIM ANTICON BONIF;3;3;0;R$ 6,50; R$ -   ;Ok
72674;REHYDRON SABOR NATURAL 4 SACHES 26G;PRINCIPAL > 3 - SIMILARES > SIM ANTICON BONIF;3;3;0;R$ 6,65; R$ -   ;Ok
72672;REHYDRON SABOR UVA 4 SACHES 26G;PRINCIPAL > 3 - SIMILARES > SIM ANTICON BONIF;3;3;0;R$ 6,65; R$ -   ;Ok
56148;REMILEV 250MG C/ 20CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 62,99; R$ -   ;Ok
61056;REMOV ESM ALYNE C/ ACETONA 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REMOVEDOR;3;3;0;R$ 3,27; R$ -   ;Ok
65154;REMOV ESM ALYNE S/ ACETONA UVA 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REMOVEDOR;19;19;0;R$ 3,72; R$ -   ;Ok
59342;REMOV ESM FARMAX C/ ACETONA 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REMOVEDOR;2;2;0;R$ 3,14; R$ -   ;Ok
77566;REMOVEDOR ESMALTE ALYNE S/ACETONA 500ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > UNHAS;8;8;0;R$ 14,47; R$ -   ;Ok
77567;REMOVEDOR ESMALTE ALYNE S/ACETONA MORANGO 500ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > UNHAS;2;2;0;R$ 18,51; R$ -   ;Ok
1693;RENALAPRIL 20MG C/ 30CP;PRINCIPAL > 3 - SIMILARES > SIM USO CONT;2;2;0;R$ 7,49; R$ -   ;Ok
549;RENALAPRIL 5MG C/ 30CP;PRINCIPAL > 3 - SIMILARES > SIM USO CONT;1;1;0;R$ 6,77; R$ -   ;Ok
64940;RENU ADVANCED  350ML+120ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 46,65; R$ -   ;Ok
56415;RENU FRESH KIT 355+120ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;3;3;0;R$ 34,72; R$ -   ;Ok
1676;RENU GTS UMIDIFIC 15ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 30,77; R$ -   ;Ok
1138;RENU PLUS GTS UMID/LUBR 8ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 20,00; R$ -   ;Ok
62928;REP CICAPLAST LA ROCHE LABIOS 7,5ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LABIOS;1;1;0;R$ 51,12; R$ -   ;Ok
61085;REP PONTAS ALYNE  ARGAN 30ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 6,55; R$ -   ;Ok
61569;REP PONTAS ALYNE  REGENERA 30ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 6,22; R$ -   ;Ok
61087;REP PONTAS ALYNE 30ML SILICONE;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 6,64; R$ -   ;Ok
61086;REP PONTAS ALYNE QUERATINA 30ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;5;5;0;R$ 6,39; R$ -   ;Ok
58783;REP PONTAS BIO EXTRATUS QUERAVIR ANTIFRIZZ 60 ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;1;1;0;R$ 29,83; R$ -   ;Ok
60080;REP PONTAS NIELY GOLD LISO PROL 42ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;3;3;0;R$ 18,80; R$ -   ;Ok
61932;REP PONTAS NIELY GOLD NUT POD 42ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;4;4;0;R$ 9,40; R$ -   ;Ok
58456;REP PONTAS NIELY GOLD POS QUIM ARGAN 42ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;6;6;0;R$ 18,80; R$ -   ;Ok
59301;REP PONTAS NIELY GOLD SILICONE 42ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO CAPILAR;6;6;0;R$ 18,80; R$ -   ;Ok
1003;REPARIL GEL 30G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;12;12;0;R$ 30,26; R$ -   ;Ok
77776;REPELENTE ABOVE PROTECT FPS30 150ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > LINHA CORPORAL;1;1;0;R$ 24,58; R$ -   ;Ok
60232;REPELENTE EXPOSIS EXTREME 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REPELENTES;2;2;0;R$ 40,01; R$ -   ;Ok
60233;REPELENTE EXPOSIS GEL C/100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REPELENTES;2;2;0;R$ 41,16; R$ -   ;Ok
64437;REPELENTE EXPOSIS GEL INF 100ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > REPELENTES INFANTIS;3;3;0;R$ 39,54; R$ -   ;Ok
61369;REPELENTE MOSKITOFF LOC 100ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > REPELENTES INFANTIS;29;29;0;R$ 11,15; R$ -   ;Ok
61368;REPELENTE MOSKITOFF LOC KIDS 100ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > REPELENTES INFANTIS;26;26;0;R$ 12,69; R$ -   ;Ok
59378;REPELENTE MOSKITOFF SPRAY 100ML;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > REPELENTES INFANTIS;21;21;0;R$ 9,66; R$ -   ;Ok
58390;REPELENTE OFF  LOC 100ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REPELENTES;7;7;0;R$ 14,09; R$ -   ;Ok
57820;REPELENTE OFF  LOC FAMILY 200ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > REPELENTES;6;6;0;R$ 15,21; R$ -   ;Ok
