ID_Loja;Data; CST MERC ; Valor_Diario_Rateado 
22;19/05/2025; R$ 7.797,97 ;R$ 25,96
22;20/05/2025; R$ 6.713,40 ;R$ 25,96
22;21/05/2025; R$ 9.122,74 ;R$ 25,96
22;22/05/2025; R$ 7.607,94 ;R$ 25,96
22;23/05/2025; R$ 7.870,39 ;R$ 25,96
22;24/05/2025; R$ 11.114,44 ;R$ 25,96
22;25/05/2025; R$ 5.045,99 ;R$ 25,96
22;26/05/2025; R$ 7.340,98 ;R$ 25,96
22;27/05/2025; R$ 7.844,30 ;R$ 25,96
22;28/05/2025; R$ 11.446,00 ;R$ 25,96
22;29/05/2025; R$ 8.710,83 ;R$ 25,96
22;30/05/2025; R$ 10.369,29 ;R$ 25,96
22;31/05/2025; R$ 10.751,96 ;R$ 25,96
22;01/06/2025; R$ 5.807,88 ;R$ 148,39
22;02/06/2025; R$ 8.990,60 ;R$ 148,39
22;03/06/2025; R$ 6.386,59 ;R$ 148,39
22;04/06/2025; R$ 10.400,63 ;R$ 148,39
22;05/06/2025; R$ 8.358,45 ;R$ 148,39
22;06/06/2025; R$ 13.356,05 ;R$ 148,39
22;07/06/2025; R$ 11.806,94 ;R$ 148,39
22;08/06/2025; R$ 6.773,92 ;R$ 148,39
22;09/06/2025; R$ 7.017,79 ;R$ 148,39
22;10/06/2025; R$ 7.687,49 ;R$ 148,39
22;11/06/2025; R$ 7.534,74 ;R$ 148,39
22;12/06/2025; R$ 7.775,68 ;R$ 148,39
22;13/06/2025; R$ 5.873,42 ;R$ 148,39
22;14/06/2025; R$ 9.357,82 ;R$ 148,39
22;15/06/2025; R$ 5.792,45 ;R$ 148,39
22;16/06/2025; R$ 9.380,51 ;R$ 148,39
22;17/06/2025; R$ 7.593,79 ;R$ 148,39
22;18/06/2025; R$ 8.888,48 ;R$ 148,39
22;19/06/2025; R$ 6.228,89 ;R$ 148,39
22;20/06/2025; R$ 9.288,66 ;R$ 148,39
22;21/06/2025; R$ 11.143,04 ;R$ 148,39
22;22/06/2025; R$ 6.117,81 ;R$ 148,39
22;23/06/2025; R$ 8.057,83 ;R$ 148,39
22;24/06/2025; R$ 7.396,23 ;R$ 148,39
22;25/06/2025; R$ 8.292,16 ;R$ 148,39
22;26/06/2025; R$ 9.343,05 ;R$ 148,39
22;27/06/2025; R$ 11.448,07 ;R$ 148,39
22;28/06/2025; R$ 12.817,33 ;R$ 148,39
22;29/06/2025; R$ 5.904,20 ;R$ 148,39
22;30/06/2025; R$ 9.338,12 ;R$ 148,39
22;01/07/2025; R$ 10.360,65 ;R$ 67,73
22;02/07/2025; R$ 6.071,86 ;R$ 67,73
22;03/07/2025; R$ 8.894,39 ;R$ 67,73
22;04/07/2025; R$ 11.317,41 ;R$ 67,73
22;05/07/2025; R$ 9.976,20 ;R$ 67,73
22;06/07/2025; R$ 4.984,73 ;R$ 67,73
22;07/07/2025; R$ 8.527,00 ;R$ 67,73
22;08/07/2025; R$ 7.002,34 ;R$ 67,73
22;09/07/2025; R$ 7.436,92 ;R$ 67,73
22;10/07/2025; R$ 8.215,21 ;R$ 67,73
22;11/07/2025; R$ 8.046,96 ;R$ 67,73
22;12/07/2025; R$ 8.013,66 ;R$ 67,73
22;13/07/2025; R$ 5.120,46 ;R$ 67,73
22;14/07/2025; R$ 7.100,13 ;R$ 67,73
22;15/07/2025; R$ 7.253,40 ;R$ 67,73
22;16/07/2025; R$ 5.099,68 ;R$ 67,73
22;17/07/2025; R$ 7.798,75 ;R$ 67,73
22;18/07/2025; R$ 8.966,74 ;R$ 67,73
22;19/07/2025; R$ 9.648,46 ;R$ 67,73
22;20/07/2025; R$ 5.094,80 ;R$ 67,73
22;21/07/2025; R$ 7.462,52 ;R$ 67,73
22;22/07/2025; R$ 8.795,40 ;R$ 67,73
22;23/07/2025; R$ 7.258,00 ;R$ 67,73
22;24/07/2025; R$ 5.916,39 ;R$ 67,73
22;25/07/2025; R$ 8.905,62 ;R$ 67,73
22;26/07/2025; R$ 7.940,72 ;R$ 67,73
22;27/07/2025; R$ 4.814,53 ;R$ 67,73
22;28/07/2025; R$ 6.952,32 ;R$ 67,73
22;29/07/2025; R$ 8.099,50 ;R$ 67,73
22;30/07/2025; R$ 9.599,23 ;R$ 67,73
22;31/07/2025; R$ 7.762,06 ;R$ 67,73
22;01/08/2025; R$ 9.108,73 ;R$ 76,03
22;02/08/2025; R$ 9.690,07 ;R$ 76,03
22;03/08/2025; R$ 4.301,48 ;R$ 76,03
22;04/08/2025; R$ 8.540,72 ;R$ 76,03
22;05/08/2025; R$ 7.460,29 ;R$ 76,03
22;06/08/2025; R$ 7.667,36 ;R$ 76,03
22;07/08/2025; R$ 6.607,56 ;R$ 76,03
22;08/08/2025; R$ 11.259,43 ;R$ 76,03
22;09/08/2025; R$ 8.270,29 ;R$ 76,03
22;10/08/2025; R$ 4.686,52 ;R$ 76,03
22;11/08/2025; R$ 8.215,67 ;R$ 76,03
22;12/08/2025; R$ 6.813,86 ;R$ 76,03
22;13/08/2025; R$ 5.701,66 ;R$ 76,03
22;14/08/2025; R$ 6.888,95 ;R$ 76,03
22;15/08/2025; R$ 7.500,22 ;R$ 76,03
22;16/08/2025; R$ 10.987,49 ;R$ 76,03
22;17/08/2025; R$ 5.962,62 ;R$ 76,03
22;18/08/2025; R$ 7.370,71 ;R$ 76,03
22;19/08/2025; R$ 6.821,05 ;R$ 76,03
22;20/08/2025; R$ 6.185,80 ;R$ 76,03
22;21/08/2025; R$ 8.457,46 ;R$ 76,03
22;22/08/2025; R$ 7.591,67 ;R$ 76,03
22;23/08/2025; R$ 7.591,53 ;R$ 76,03
22;24/08/2025; R$ 4.138,23 ;R$ 76,03
22;25/08/2025; R$ 7.815,83 ;R$ 76,03
22;26/08/2025; R$ 7.698,12 ;R$ 76,03
22;27/08/2025; R$ 6.924,10 ;R$ 76,03
22;28/08/2025; R$ 8.424,86 ;R$ 76,03
22;29/08/2025; R$ 9.294,76 ;R$ 76,03
22;30/08/2025; R$ 11.940,59 ;R$ 76,03
22;31/08/2025; R$ 5.819,31 ;R$ 76,03
22;01/09/2025; R$ 9.137,28 ;R$ 60,21
22;02/09/2025; R$ 5.406,21 ;R$ 60,21
22;03/09/2025; R$ 6.677,86 ;R$ 60,21
22;04/09/2025; R$ 6.750,25 ;R$ 60,21
22;05/09/2025; R$ 9.280,07 ;R$ 60,21
22;06/09/2025; R$ 9.868,48 ;R$ 60,21
22;07/09/2025; R$ 4.341,59 ;R$ 60,21
22;08/09/2025; R$ 7.818,49 ;R$ 60,21
22;09/09/2025; R$ 6.582,80 ;R$ 60,21
22;10/09/2025; R$ 7.378,05 ;R$ 60,21
22;11/09/2025; R$ 7.576,21 ;R$ 60,21
22;12/09/2025; R$ 8.426,47 ;R$ 60,21
22;13/09/2025; R$ 6.848,17 ;R$ 60,21
22;14/09/2025; R$ 5.063,77 ;R$ 60,21
22;15/09/2025; R$ 6.629,87 ;R$ 60,21
22;16/09/2025; R$ 5.094,96 ;R$ 60,21
22;17/09/2025; R$ 7.373,26 ;R$ 60,21
22;18/09/2025; R$ 5.586,34 ;R$ 60,21
22;19/09/2025; R$ 8.240,88 ;R$ 60,21
22;20/09/2025; R$ 8.197,69 ;R$ 60,21
22;21/09/2025; R$ 4.920,19 ;R$ 60,21
22;22/09/2025; R$ 5.662,83 ;R$ 60,21
22;23/09/2025; R$ 7.329,06 ;R$ 60,21
22;24/09/2025; R$ 5.568,17 ;R$ 60,21
22;25/09/2025; R$ 7.504,69 ;R$ 60,21
22;26/09/2025; R$ 11.722,02 ;R$ 60,21
22;27/09/2025; R$ 8.632,00 ;R$ 60,21
22;28/09/2025; R$ 4.458,02 ;R$ 60,21
22;29/09/2025; R$ 6.618,47 ;R$ 60,21
22;30/09/2025; R$ 7.525,99 ;R$ 60,21
23;01/01/2025; R$ 5.282,73 ;R$ 249,60
23;02/01/2025; R$ 7.641,99 ;R$ 249,60
23;03/01/2025; R$ 5.903,51 ;R$ 249,60
23;04/01/2025; R$ 8.277,64 ;R$ 249,60
23;05/01/2025; R$ 4.385,08 ;R$ 249,60
23;06/01/2025; R$ 7.253,34 ;R$ 249,60
23;07/01/2025; R$ 8.096,91 ;R$ 249,60
23;08/01/2025; R$ 7.611,42 ;R$ 249,60
23;09/01/2025; R$ 6.773,67 ;R$ 249,60
23;10/01/2025; R$ 5.847,49 ;R$ 249,60
23;11/01/2025; R$ 8.537,06 ;R$ 249,60
23;12/01/2025; R$ 4.656,82 ;R$ 249,60
23;13/01/2025; R$ 5.524,47 ;R$ 249,60
23;14/01/2025; R$ 6.763,24 ;R$ 249,60
23;15/01/2025; R$ 4.433,86 ;R$ 249,60
23;16/01/2025; R$ 8.819,14 ;R$ 249,60
23;17/01/2025; R$ 7.478,28 ;R$ 249,60
23;18/01/2025; R$ 7.653,40 ;R$ 249,60
23;19/01/2025; R$ 4.726,91 ;R$ 249,60
23;20/01/2025; R$ 5.726,23 ;R$ 249,60
23;21/01/2025; R$ 6.263,17 ;R$ 249,60
23;22/01/2025; R$ 5.863,88 ;R$ 249,60
23;23/01/2025; R$ 5.383,45 ;R$ 249,60
23;24/01/2025; R$ 6.744,06 ;R$ 249,60
23;25/01/2025; R$ 6.354,66 ;R$ 249,60
23;26/01/2025; R$ 4.808,91 ;R$ 249,60
23;27/01/2025; R$ 7.401,15 ;R$ 249,60
23;28/01/2025; R$ 7.262,90 ;R$ 249,60
23;29/01/2025; R$ 10.140,84 ;R$ 249,60
23;30/01/2025; R$ 11.432,61 ;R$ 249,60
23;31/01/2025; R$ 8.149,43 ;R$ 249,60
23;01/02/2025; R$ 11.875,55 ;R$ 138,49
23;02/02/2025; R$ 6.509,73 ;R$ 138,49
23;03/02/2025; R$ 8.156,70 ;R$ 138,49
23;04/02/2025; R$ 8.484,54 ;R$ 138,49
23;05/02/2025; R$ 7.292,37 ;R$ 138,49
23;06/02/2025; R$ 6.294,00 ;R$ 138,49
23;07/02/2025; R$ 10.785,34 ;R$ 138,49
23;08/02/2025; R$ 7.046,25 ;R$ 138,49
23;09/02/2025; R$ 5.193,29 ;R$ 138,49
23;10/02/2025; R$ 6.868,62 ;R$ 138,49
23;11/02/2025; R$ 8.065,47 ;R$ 138,49
23;12/02/2025; R$ 7.926,26 ;R$ 138,49
23;13/02/2025; R$ 7.236,47 ;R$ 138,49
23;14/02/2025; R$ 5.575,43 ;R$ 138,49
23;15/02/2025; R$ 10.259,49 ;R$ 138,49
23;16/02/2025; R$ 4.975,59 ;R$ 138,49
23;17/02/2025; R$ 6.431,13 ;R$ 138,49
23;18/02/2025; R$ 7.958,53 ;R$ 138,49
23;19/02/2025; R$ 5.419,28 ;R$ 138,49
23;20/02/2025; R$ 6.258,82 ;R$ 138,49
23;21/02/2025; R$ 6.821,38 ;R$ 138,49
23;22/02/2025; R$ 8.147,16 ;R$ 138,49
23;23/02/2025; R$ 5.008,92 ;R$ 138,49
23;24/02/2025; R$ 6.676,87 ;R$ 138,49
23;25/02/2025; R$ 7.217,99 ;R$ 138,49
23;26/02/2025; R$ 8.366,89 ;R$ 138,49
23;27/02/2025; R$ 8.846,04 ;R$ 138,49
23;28/02/2025; R$ 10.508,81 ;R$ 138,49
23;01/03/2025; R$ 9.142,85 ;R$ 83,81
23;02/03/2025; R$ 7.111,17 ;R$ 83,81
23;03/03/2025; R$ 8.123,81 ;R$ 83,81
23;04/03/2025; R$ 6.500,20 ;R$ 83,81
23;05/03/2025; R$ 7.435,80 ;R$ 83,81
23;06/03/2025; R$ 8.961,82 ;R$ 83,81
23;07/03/2025; R$ 9.475,80 ;R$ 83,81
23;08/03/2025; R$ 8.217,89 ;R$ 83,81
23;09/03/2025; R$ 5.476,98 ;R$ 83,81
23;10/03/2025; R$ 8.607,26 ;R$ 83,81
23;11/03/2025; R$ 8.179,83 ;R$ 83,81
23;12/03/2025; R$ 8.365,58 ;R$ 83,81
23;13/03/2025; R$ 7.737,52 ;R$ 83,81
23;14/03/2025; R$ 5.968,06 ;R$ 83,81
23;15/03/2025; R$ 11.691,25 ;R$ 83,81
23;16/03/2025; R$ 5.094,19 ;R$ 83,81
23;17/03/2025; R$ 6.718,43 ;R$ 83,81
23;18/03/2025; R$ 7.302,56 ;R$ 83,81
23;19/03/2025; R$ 7.863,13 ;R$ 83,81
23;20/03/2025; R$ 8.564,25 ;R$ 83,81
23;21/03/2025; R$ 7.611,37 ;R$ 83,81
23;22/03/2025; R$ 7.765,38 ;R$ 83,81
23;23/03/2025; R$ 5.628,08 ;R$ 83,81
23;24/03/2025; R$ 6.340,76 ;R$ 83,81
23;25/03/2025; R$ 6.528,86 ;R$ 83,81
23;26/03/2025; R$ 9.635,84 ;R$ 83,81
23;27/03/2025; R$ 8.134,71 ;R$ 83,81
23;28/03/2025; R$ 10.119,34 ;R$ 83,81
23;29/03/2025; R$ 11.694,17 ;R$ 83,81
23;30/03/2025; R$ 4.759,82 ;R$ 83,81
23;31/03/2025; R$ 9.984,31 ;R$ 83,81
23;01/04/2025; R$ 9.047,01 ;R$ 39,80
23;02/04/2025; R$ 8.903,85 ;R$ 39,80
23;03/04/2025; R$ 9.805,15 ;R$ 39,80
23;04/04/2025; R$ 8.373,00 ;R$ 39,80
23;05/04/2025; R$ 7.772,11 ;R$ 39,80
23;06/04/2025; R$ 4.337,21 ;R$ 39,80
23;07/04/2025; R$ 7.200,23 ;R$ 39,80
23;08/04/2025; R$ 7.182,60 ;R$ 39,80
23;09/04/2025; R$ 6.412,41 ;R$ 39,80
23;10/04/2025; R$ 7.980,51 ;R$ 39,80
23;11/04/2025; R$ 8.086,19 ;R$ 39,80
23;12/04/2025; R$ 8.797,23 ;R$ 39,80
23;13/04/2025; R$ 5.160,20 ;R$ 39,80
23;14/04/2025; R$ 6.970,64 ;R$ 39,80
23;15/04/2025; R$ 6.906,93 ;R$ 39,80
23;16/04/2025; R$ 6.325,93 ;R$ 39,80
23;17/04/2025; R$ 8.780,19 ;R$ 39,80
23;18/04/2025; R$ 6.111,16 ;R$ 39,80
23;19/04/2025; R$ 8.369,07 ;R$ 39,80
23;20/04/2025; R$ 5.651,28 ;R$ 39,80
23;21/04/2025; R$ 6.497,48 ;R$ 39,80
23;22/04/2025; R$ 7.919,99 ;R$ 39,80
23;23/04/2025; R$ 6.803,12 ;R$ 39,80
23;24/04/2025; R$ 7.329,82 ;R$ 39,80
23;25/04/2025; R$ 8.691,32 ;R$ 39,80
23;26/04/2025; R$ 8.953,28 ;R$ 39,80
23;27/04/2025; R$ 5.426,00 ;R$ 39,80
23;28/04/2025; R$ 9.766,53 ;R$ 39,80
23;29/04/2025; R$ 11.218,33 ;R$ 39,80
23;30/04/2025; R$ 14.124,63 ;R$ 39,80
23;01/05/2025; R$ 7.684,11 ;R$ 62,90
23;02/05/2025; R$ 11.818,60 ;R$ 62,90
23;03/05/2025; R$ 11.287,48 ;R$ 62,90
23;04/05/2025; R$ 4.859,88 ;R$ 62,90
23;05/05/2025; R$ 7.480,93 ;R$ 62,90
23;06/05/2025; R$ 8.185,81 ;R$ 62,90
23;07/05/2025; R$ 9.703,42 ;R$ 62,90
23;08/05/2025; R$ 7.760,36 ;R$ 62,90
23;09/05/2025; R$ 9.901,40 ;R$ 62,90
23;10/05/2025; R$ 10.625,30 ;R$ 62,90
23;11/05/2025; R$ 5.217,68 ;R$ 62,90
23;12/05/2025; R$ 7.459,70 ;R$ 62,90
23;13/05/2025; R$ 7.191,42 ;R$ 62,90
23;14/05/2025; R$ 8.556,53 ;R$ 62,90
23;15/05/2025; R$ 7.036,27 ;R$ 62,90
23;16/05/2025; R$ 10.782,32 ;R$ 62,90
23;17/05/2025; R$ 11.150,65 ;R$ 62,90
23;18/05/2025; R$ 5.971,30 ;R$ 62,90
23;19/05/2025; R$ 7.797,97 ;R$ 62,90
23;20/05/2025; R$ 6.713,40 ;R$ 62,90
23;21/05/2025; R$ 9.122,74 ;R$ 62,90
23;22/05/2025; R$ 7.607,94 ;R$ 62,90
23;23/05/2025; R$ 7.870,39 ;R$ 62,90
23;24/05/2025; R$ 11.114,44 ;R$ 62,90
23;25/05/2025; R$ 5.045,99 ;R$ 62,90
23;26/05/2025; R$ 7.340,98 ;R$ 62,90
23;27/05/2025; R$ 7.844,30 ;R$ 62,90
23;28/05/2025; R$ 11.446,00 ;R$ 62,90
23;29/05/2025; R$ 8.710,83 ;R$ 62,90
23;30/05/2025; R$ 10.369,29 ;R$ 62,90
23;31/05/2025; R$ 10.751,96 ;R$ 62,90
23;01/06/2025; R$ 5.807,88 ;R$ 80,27
23;02/06/2025; R$ 8.990,60 ;R$ 80,27
23;03/06/2025; R$ 6.386,59 ;R$ 80,27
23;04/06/2025; R$ 10.400,63 ;R$ 80,27
23;05/06/2025; R$ 8.358,45 ;R$ 80,27
23;06/06/2025; R$ 13.356,05 ;R$ 80,27
23;07/06/2025; R$ 11.806,94 ;R$ 80,27
23;08/06/2025; R$ 6.773,92 ;R$ 80,27
23;09/06/2025; R$ 7.017,79 ;R$ 80,27
23;10/06/2025; R$ 7.687,49 ;R$ 80,27
23;11/06/2025; R$ 7.534,74 ;R$ 80,27
23;12/06/2025; R$ 7.775,68 ;R$ 80,27
23;13/06/2025; R$ 5.873,42 ;R$ 80,27
23;14/06/2025; R$ 9.357,82 ;R$ 80,27
23;15/06/2025; R$ 5.792,45 ;R$ 80,27
23;16/06/2025; R$ 9.380,51 ;R$ 80,27
23;17/06/2025; R$ 7.593,79 ;R$ 80,27
23;18/06/2025; R$ 8.888,48 ;R$ 80,27
23;19/06/2025; R$ 6.228,89 ;R$ 80,27
23;20/06/2025; R$ 9.288,66 ;R$ 80,27
23;21/06/2025; R$ 11.143,04 ;R$ 80,27
23;22/06/2025; R$ 6.117,81 ;R$ 80,27
23;23/06/2025; R$ 8.057,83 ;R$ 80,27
23;24/06/2025; R$ 7.396,23 ;R$ 80,27
23;25/06/2025; R$ 8.292,16 ;R$ 80,27
23;26/06/2025; R$ 9.343,05 ;R$ 80,27
23;27/06/2025; R$ 11.448,07 ;R$ 80,27
23;28/06/2025; R$ 12.817,33 ;R$ 80,27
23;29/06/2025; R$ 5.904,20 ;R$ 80,27
23;30/06/2025; R$ 9.338,12 ;R$ 80,27
23;01/07/2025; R$ 10.360,65 ;R$ 107,96
23;02/07/2025; R$ 6.071,86 ;R$ 107,96
23;03/07/2025; R$ 8.894,39 ;R$ 107,96
23;04/07/2025; R$ 11.317,41 ;R$ 107,96
23;05/07/2025; R$ 9.976,20 ;R$ 107,96
23;06/07/2025; R$ 4.984,73 ;R$ 107,96
23;07/07/2025; R$ 8.527,00 ;R$ 107,96
23;08/07/2025; R$ 7.002,34 ;R$ 107,96
23;09/07/2025; R$ 7.436,92 ;R$ 107,96
23;10/07/2025; R$ 8.215,21 ;R$ 107,96
23;11/07/2025; R$ 8.046,96 ;R$ 107,96
23;12/07/2025; R$ 8.013,66 ;R$ 107,96
23;13/07/2025; R$ 5.120,46 ;R$ 107,96
23;14/07/2025; R$ 7.100,13 ;R$ 107,96
23;15/07/2025; R$ 7.253,40 ;R$ 107,96
23;16/07/2025; R$ 5.099,68 ;R$ 107,96
23;17/07/2025; R$ 7.798,75 ;R$ 107,96
23;18/07/2025; R$ 8.966,74 ;R$ 107,96
23;19/07/2025; R$ 9.648,46 ;R$ 107,96
23;20/07/2025; R$ 5.094,80 ;R$ 107,96
23;21/07/2025; R$ 7.462,52 ;R$ 107,96
23;22/07/2025; R$ 8.795,40 ;R$ 107,96
23;23/07/2025; R$ 7.258,00 ;R$ 107,96
23;24/07/2025; R$ 5.916,39 ;R$ 107,96
23;25/07/2025; R$ 8.905,62 ;R$ 107,96
23;26/07/2025; R$ 7.940,72 ;R$ 107,96
23;27/07/2025; R$ 4.814,53 ;R$ 107,96
23;28/07/2025; R$ 6.952,32 ;R$ 107,96
23;29/07/2025; R$ 8.099,50 ;R$ 107,96
23;30/07/2025; R$ 9.599,23 ;R$ 107,96
23;31/07/2025; R$ 7.762,06 ;R$ 107,96
23;01/08/2025; R$ 9.108,73 ;R$ 85,99
23;02/08/2025; R$ 9.690,07 ;R$ 85,99
23;03/08/2025; R$ 4.301,48 ;R$ 85,99
23;04/08/2025; R$ 8.540,72 ;R$ 85,99
23;05/08/2025; R$ 7.460,29 ;R$ 85,99
23;06/08/2025; R$ 7.667,36 ;R$ 85,99
23;07/08/2025; R$ 6.607,56 ;R$ 85,99
23;08/08/2025; R$ 11.259,43 ;R$ 85,99
23;09/08/2025; R$ 8.270,29 ;R$ 85,99
23;10/08/2025; R$ 4.686,52 ;R$ 85,99
23;11/08/2025; R$ 8.215,67 ;R$ 85,99
23;12/08/2025; R$ 6.813,86 ;R$ 85,99
23;13/08/2025; R$ 5.701,66 ;R$ 85,99
23;14/08/2025; R$ 6.888,95 ;R$ 85,99
23;15/08/2025; R$ 7.500,22 ;R$ 85,99
23;16/08/2025; R$ 10.987,49 ;R$ 85,99
23;17/08/2025; R$ 5.962,62 ;R$ 85,99
23;18/08/2025; R$ 7.370,71 ;R$ 85,99
23;19/08/2025; R$ 6.821,05 ;R$ 85,99
23;20/08/2025; R$ 6.185,80 ;R$ 85,99
23;21/08/2025; R$ 8.457,46 ;R$ 85,99
23;22/08/2025; R$ 7.591,67 ;R$ 85,99
23;23/08/2025; R$ 7.591,53 ;R$ 85,99
23;24/08/2025; R$ 4.138,23 ;R$ 85,99
23;25/08/2025; R$ 7.815,83 ;R$ 85,99
23;26/08/2025; R$ 7.698,12 ;R$ 85,99
23;27/08/2025; R$ 6.924,10 ;R$ 85,99
23;28/08/2025; R$ 8.424,86 ;R$ 85,99
23;29/08/2025; R$ 9.294,76 ;R$ 85,99
23;30/08/2025; R$ 11.940,59 ;R$ 85,99
23;31/08/2025; R$ 5.819,31 ;R$ 85,99
23;01/09/2025; R$ 9.137,28 ;R$ 132,59
23;02/09/2025; R$ 5.406,21 ;R$ 132,59
23;03/09/2025; R$ 6.677,86 ;R$ 132,59
23;04/09/2025; R$ 6.750,25 ;R$ 132,59
23;05/09/2025; R$ 9.280,07 ;R$ 132,59
23;06/09/2025; R$ 9.868,48 ;R$ 132,59
23;07/09/2025; R$ 4.341,59 ;R$ 132,59
23;08/09/2025; R$ 7.818,49 ;R$ 132,59
23;09/09/2025; R$ 6.582,80 ;R$ 132,59
23;10/09/2025; R$ 7.378,05 ;R$ 132,59
23;11/09/2025; R$ 7.576,21 ;R$ 132,59
23;12/09/2025; R$ 8.426,47 ;R$ 132,59
23;13/09/2025; R$ 6.848,17 ;R$ 132,59
23;14/09/2025; R$ 5.063,77 ;R$ 132,59
23;15/09/2025; R$ 6.629,87 ;R$ 132,59
23;16/09/2025; R$ 5.094,96 ;R$ 132,59
23;17/09/2025; R$ 7.373,26 ;R$ 132,59
23;18/09/2025; R$ 5.586,34 ;R$ 132,59
23;19/09/2025; R$ 8.240,88 ;R$ 132,59
23;20/09/2025; R$ 8.197,69 ;R$ 132,59
23;21/09/2025; R$ 4.920,19 ;R$ 132,59
23;22/09/2025; R$ 5.662,83 ;R$ 132,59
23;23/09/2025; R$ 7.329,06 ;R$ 132,59
23;24/09/2025; R$ 5.568,17 ;R$ 132,59
23;25/09/2025; R$ 7.504,69 ;R$ 132,59
23;26/09/2025; R$ 11.722,02 ;R$ 132,59
23;27/09/2025; R$ 8.632,00 ;R$ 132,59
23;28/09/2025; R$ 4.458,02 ;R$ 132,59
23;29/09/2025; R$ 6.618,47 ;R$ 132,59
23;30/09/2025; R$ 7.525,99 ;R$ 132,59
27;01/01/2025; R$ 5.282,73 ;R$ 183,13
27;02/01/2025; R$ 7.641,99 ;R$ 183,13
27;03/01/2025; R$ 5.903,51 ;R$ 183,13
27;04/01/2025; R$ 8.277,64 ;R$ 183,13
27;05/01/2025; R$ 4.385,08 ;R$ 183,13
27;06/01/2025; R$ 7.253,34 ;R$ 183,13
27;07/01/2025; R$ 8.096,91 ;R$ 183,13
27;08/01/2025; R$ 7.611,42 ;R$ 183,13
27;09/01/2025; R$ 6.773,67 ;R$ 183,13
27;10/01/2025; R$ 5.847,49 ;R$ 183,13
27;11/01/2025; R$ 8.537,06 ;R$ 183,13
27;12/01/2025; R$ 4.656,82 ;R$ 183,13
27;13/01/2025; R$ 5.524,47 ;R$ 183,13
27;14/01/2025; R$ 6.763,24 ;R$ 183,13
27;15/01/2025; R$ 4.433,86 ;R$ 183,13
27;16/01/2025; R$ 8.819,14 ;R$ 183,13
27;17/01/2025; R$ 7.478,28 ;R$ 183,13
27;18/01/2025; R$ 7.653,40 ;R$ 183,13
27;19/01/2025; R$ 4.726,91 ;R$ 183,13
27;20/01/2025; R$ 5.726,23 ;R$ 183,13
27;21/01/2025; R$ 6.263,17 ;R$ 183,13
27;22/01/2025; R$ 5.863,88 ;R$ 183,13
27;23/01/2025; R$ 5.383,45 ;R$ 183,13
27;24/01/2025; R$ 6.744,06 ;R$ 183,13
27;25/01/2025; R$ 6.354,66 ;R$ 183,13
27;26/01/2025; R$ 4.808,91 ;R$ 183,13
27;27/01/2025; R$ 7.401,15 ;R$ 183,13
27;28/01/2025; R$ 7.262,90 ;R$ 183,13
27;29/01/2025; R$ 10.140,84 ;R$ 183,13
27;30/01/2025; R$ 11.432,61 ;R$ 183,13
27;31/01/2025; R$ 8.149,43 ;R$ 183,13
27;01/02/2025; R$ 11.875,55 ;R$ 209,77
27;02/02/2025; R$ 6.509,73 ;R$ 209,77
27;03/02/2025; R$ 8.156,70 ;R$ 209,77
27;04/02/2025; R$ 8.484,54 ;R$ 209,77
27;05/02/2025; R$ 7.292,37 ;R$ 209,77
27;06/02/2025; R$ 6.294,00 ;R$ 209,77
27;07/02/2025; R$ 10.785,34 ;R$ 209,77
27;08/02/2025; R$ 7.046,25 ;R$ 209,77
27;09/02/2025; R$ 5.193,29 ;R$ 209,77
27;10/02/2025; R$ 6.868,62 ;R$ 209,77
27;11/02/2025; R$ 8.065,47 ;R$ 209,77
27;12/02/2025; R$ 7.926,26 ;R$ 209,77
27;13/02/2025; R$ 7.236,47 ;R$ 209,77
27;14/02/2025; R$ 5.575,43 ;R$ 209,77
27;15/02/2025; R$ 10.259,49 ;R$ 209,77
27;16/02/2025; R$ 4.975,59 ;R$ 209,77
27;17/02/2025; R$ 6.431,13 ;R$ 209,77
27;18/02/2025; R$ 7.958,53 ;R$ 209,77
27;19/02/2025; R$ 5.419,28 ;R$ 209,77
27;20/02/2025; R$ 6.258,82 ;R$ 209,77
27;21/02/2025; R$ 6.821,38 ;R$ 209,77
27;22/02/2025; R$ 8.147,16 ;R$ 209,77
27;23/02/2025; R$ 5.008,92 ;R$ 209,77
27;24/02/2025; R$ 6.676,87 ;R$ 209,77
27;25/02/2025; R$ 7.217,99 ;R$ 209,77
27;26/02/2025; R$ 8.366,89 ;R$ 209,77
27;27/02/2025; R$ 8.846,04 ;R$ 209,77
27;28/02/2025; R$ 10.508,81 ;R$ 209,77
27;01/03/2025; R$ 9.142,85 ;R$ 190,99
27;02/03/2025; R$ 7.111,17 ;R$ 190,99
27;03/03/2025; R$ 8.123,81 ;R$ 190,99
27;04/03/2025; R$ 6.500,20 ;R$ 190,99
27;05/03/2025; R$ 7.435,80 ;R$ 190,99
27;06/03/2025; R$ 8.961,82 ;R$ 190,99
27;07/03/2025; R$ 9.475,80 ;R$ 190,99
27;08/03/2025; R$ 8.217,89 ;R$ 190,99
27;09/03/2025; R$ 5.476,98 ;R$ 190,99
27;10/03/2025; R$ 8.607,26 ;R$ 190,99
27;11/03/2025; R$ 8.179,83 ;R$ 190,99
27;12/03/2025; R$ 8.365,58 ;R$ 190,99
27;13/03/2025; R$ 7.737,52 ;R$ 190,99
27;14/03/2025; R$ 5.968,06 ;R$ 190,99
